id,name,score1,score2
8631,Student_8631,54,80
8632,Student_8632,63,88
8633,Student_8633,65,82
8634,Student_8634,52,95
8635,Student_8635,88,98
8636,Student_8636,66,63
8637,Student_8637,82,67
8638,Student_8638,62,71
8639,Student_8639,65,59
8640,Student_8640,70,64
8641,Student_8641,99,69
8642,Student_8642,81,66
8643,Student_8643,72,87
8644,Student_8644,56,54
8645,Student_8645,91,99
8646,Student_8646,91,72
8647,Student_8647,75,52
8648,Student_8648,98,63
8649,Student_8649,63,58
8650,Student_8650,87,53
8651,Student_8651,78,71
8652,Student_8652,55,56
8653,Student_8653,90,75
8654,Student_8654,54,81
8655,Student_8655,59,52
8656,Student_8656,85,69
8657,Student_8657,81,80
8658,Student_8658,90,61
8659,Student_8659,71,88
8660,Student_8660,75,58
8661,Student_8661,86,57
8662,Student_8662,70,63
8663,Student_8663,89,74
8664,Student_8664,70,100
8665,Student_8665,50,61
8666,Student_8666,55,69
8667,Student_8667,76,79
8668,Student_8668,90,87
8669,Student_8669,77,55
8670,Student_8670,92,68
8671,Student_8671,98,92
8672,Student_8672,82,52
8673,Student_8673,65,66
8674,Student_8674,96,67
8675,Student_8675,83,70
8676,Student_8676,99,57
8677,Student_8677,100,88
8678,Student_8678,62,55
8679,Student_8679,99,51
8680,Student_8680,89,84
8681,Student_8681,89,96
8682,Student_8682,59,90
8683,Student_8683,56,76
8684,Student_8684,63,88
8685,Student_8685,71,57
8686,Student_8686,74,51
8687,Student_8687,53,74
8688,Student_8688,57,60
8689,Student_8689,74,82
8690,Student_8690,56,70
8691,Student_8691,83,78
8692,Student_8692,84,77
8693,Student_8693,71,61
8694,Student_8694,97,51
8695,Student_8695,83,60
8696,Student_8696,65,73
8697,Student_8697,82,74
8698,Student_8698,83,76
8699,Student_8699,54,81
8700,Student_8700,66,82
8701,Student_8701,79,56
8702,Student_8702,90,85
8703,Student_8703,74,82
8704,Student_8704,70,72
8705,Student_8705,85,55
8706,Student_8706,57,74
8707,Student_8707,54,70
8708,Student_8708,75,73
8709,Student_8709,88,61
8710,Student_8710,65,61
8711,Student_8711,87,97
8712,Student_8712,90,50
8713,Student_8713,82,95
8714,Student_8714,59,58
8715,Student_8715,60,60
8716,Student_8716,93,54
8717,Student_8717,58,95
8718,Student_8718,89,70
8719,Student_8719,64,55
8720,Student_8720,57,82
8721,Student_8721,79,58
8722,Student_8722,68,67
8723,Student_8723,62,69
8724,Student_8724,58,95
8725,Student_8725,58,93
8726,Student_8726,94,89
8727,Student_8727,55,72
8728,Student_8728,83,79
8729,Student_8729,71,76
8730,Student_8730,94,77
8731,Student_8731,92,95
8732,Student_8732,98,53
8733,Student_8733,79,78
8734,Student_8734,52,75
8735,Student_8735,55,78
8736,Student_8736,71,79
8737,Student_8737,84,82
8738,Student_8738,75,62
8739,Student_8739,71,60
8740,Student_8740,55,76
8741,Student_8741,68,79
8742,Student_8742,88,67
8743,Student_8743,86,89
8744,Student_8744,60,97
8745,Student_8745,92,72
8746,Student_8746,75,64
8747,Student_8747,92,94
8748,Student_8748,84,70
8749,Student_8749,53,53
8750,Student_8750,79,85
8751,Student_8751,65,70
8752,Student_8752,57,51
8753,Student_8753,72,52
8754,Student_8754,92,96
8755,Student_8755,85,95
8756,Student_8756,61,56
8757,Student_8757,98,69
8758,Student_8758,54,78
8759,Student_8759,94,93
8760,Student_8760,51,56
8761,Student_8761,75,55
8762,Student_8762,67,50
8763,Student_8763,75,77
8764,Student_8764,79,75
8765,Student_8765,100,98
8766,Student_8766,77,68
8767,Student_8767,60,84
8768,Student_8768,83,59
8769,Student_8769,53,83
8770,Student_8770,96,86
8771,Student_8771,79,99
8772,Student_8772,70,81
8773,Student_8773,52,50
8774,Student_8774,57,79
8775,Student_8775,59,69
8776,Student_8776,90,56
8777,Student_8777,83,67
8778,Student_8778,50,83
8779,Student_8779,54,95
8780,Student_8780,97,52
8781,Student_8781,59,53
8782,Student_8782,54,66
8783,Student_8783,50,92
8784,Student_8784,76,74
8785,Student_8785,98,98
8786,Student_8786,56,83
8787,Student_8787,69,98
8788,Student_8788,55,79
8789,Student_8789,70,95
8790,Student_8790,66,85
8791,Student_8791,85,70
8792,Student_8792,69,52
8793,Student_8793,64,82
8794,Student_8794,92,58
8795,Student_8795,93,74
8796,Student_8796,60,75
8797,Student_8797,68,92
8798,Student_8798,81,67
8799,Student_8799,55,54
8800,Student_8800,59,72
8801,Student_8801,72,69
8802,Student_8802,85,54
8803,Student_8803,99,61
8804,Student_8804,57,93
8805,Student_8805,87,78
8806,Student_8806,61,89
8807,Student_8807,64,69
8808,Student_8808,54,73
8809,Student_8809,92,51
8810,Student_8810,100,97
8811,Student_8811,98,92
8812,Student_8812,76,76
8813,Student_8813,73,77
8814,Student_8814,65,82
8815,Student_8815,52,91
8816,Student_8816,60,85
8817,Student_8817,76,59
8818,Student_8818,91,96
8819,Student_8819,98,70
8820,Student_8820,90,58
8821,Student_8821,78,79
8822,Student_8822,59,74
8823,Student_8823,94,85
8824,Student_8824,59,86
8825,Student_8825,64,69
8826,Student_8826,83,52
8827,Student_8827,78,93
8828,Student_8828,55,82
8829,Student_8829,78,78
8830,Student_8830,72,73
8831,Student_8831,62,97
8832,Student_8832,85,64
8833,Student_8833,78,74
8834,Student_8834,85,63
8835,Student_8835,50,87
8836,Student_8836,86,79
8837,Student_8837,64,69
8838,Student_8838,85,76
8839,Student_8839,76,87
8840,Student_8840,98,94
8841,Student_8841,77,50
8842,Student_8842,70,81
8843,Student_8843,100,80
8844,Student_8844,56,97
8845,Student_8845,74,76
8846,Student_8846,63,60
8847,Student_8847,65,87
8848,Student_8848,75,96
8849,Student_8849,68,53
8850,Student_8850,61,53
8851,Student_8851,85,95
8852,Student_8852,74,80
8853,Student_8853,84,76
8854,Student_8854,71,93
8855,Student_8855,87,74
8856,Student_8856,86,68
8857,Student_8857,90,73
8858,Student_8858,76,93
8859,Student_8859,64,72
8860,Student_8860,50,84
8861,Student_8861,62,87
8862,Student_8862,70,87
8863,Student_8863,68,67
8864,Student_8864,75,59
8865,Student_8865,63,91
8866,Student_8866,84,100
8867,Student_8867,55,93
8868,Student_8868,90,73
8869,Student_8869,54,85
8870,Student_8870,52,58
8871,Student_8871,64,81
8872,Student_8872,92,93
8873,Student_8873,88,70
8874,Student_8874,60,66
8875,Student_8875,69,83
8876,Student_8876,93,73
8877,Student_8877,67,77
8878,Student_8878,94,60
8879,Student_8879,77,74
8880,Student_8880,94,56
8881,Student_8881,63,81
8882,Student_8882,82,84
8883,Student_8883,65,84
8884,Student_8884,51,62
8885,Student_8885,76,85
8886,Student_8886,73,97
8887,Student_8887,51,81
8888,Student_8888,97,96
8889,Student_8889,82,95
8890,Student_8890,65,92
8891,Student_8891,55,79
8892,Student_8892,62,84
8893,Student_8893,77,90
8894,Student_8894,79,87
8895,Student_8895,70,54
8896,Student_8896,50,55
8897,Student_8897,98,100
8898,Student_8898,84,84
8899,Student_8899,67,98
8900,Student_8900,61,91
8901,Student_8901,67,96
8902,Student_8902,95,78
8903,Student_8903,77,66
8904,Student_8904,72,80
8905,Student_8905,93,80
8906,Student_8906,64,55
8907,Student_8907,97,66
8908,Student_8908,69,81
8909,Student_8909,55,73
8910,Student_8910,70,90
8911,Student_8911,58,70
8912,Student_8912,81,67
8913,Student_8913,81,97
8914,Student_8914,61,57
8915,Student_8915,98,64
8916,Student_8916,94,64
8917,Student_8917,54,50
8918,Student_8918,75,58
8919,Student_8919,86,77
8920,Student_8920,85,64
8921,Student_8921,68,64
8922,Student_8922,87,99
8923,Student_8923,79,50
8924,Student_8924,60,55
8925,Student_8925,64,76
8926,Student_8926,74,70
8927,Student_8927,68,54
8928,Student_8928,90,76
8929,Student_8929,92,98
8930,Student_8930,91,57
8931,Student_8931,73,55
8932,Student_8932,89,84
8933,Student_8933,73,78
8934,Student_8934,95,61
8935,Student_8935,84,94
8936,Student_8936,54,57
8937,Student_8937,77,100
8938,Student_8938,66,52
8939,Student_8939,90,91
8940,Student_8940,79,96
8941,Student_8941,71,92
8942,Student_8942,100,58
8943,Student_8943,92,97
8944,Student_8944,60,78
8945,Student_8945,84,100
8946,Student_8946,69,64
8947,Student_8947,67,82
8948,Student_8948,81,62
8949,Student_8949,96,61
8950,Student_8950,78,63
8951,Student_8951,95,54
8952,Student_8952,99,63
8953,Student_8953,61,81
8954,Student_8954,50,86
8955,Student_8955,98,76
8956,Student_8956,93,65
8957,Student_8957,76,92
8958,Student_8958,97,86
8959,Student_8959,77,93
8960,Student_8960,100,72
8961,Student_8961,63,62
8962,Student_8962,67,63
8963,Student_8963,57,67
8964,Student_8964,70,69
8965,Student_8965,95,78
8966,Student_8966,53,71
8967,Student_8967,85,61
8968,Student_8968,76,96
8969,Student_8969,77,61
8970,Student_8970,72,90
8971,Student_8971,60,84
8972,Student_8972,92,100
8973,Student_8973,71,76
8974,Student_8974,90,76
8975,Student_8975,86,52
8976,Student_8976,89,81
8977,Student_8977,90,87
8978,Student_8978,72,92
8979,Student_8979,79,74
8980,Student_8980,66,65
8981,Student_8981,68,92
8982,Student_8982,53,85
8983,Student_8983,50,88
8984,Student_8984,62,62
8985,Student_8985,71,93
8986,Student_8986,95,60
8987,Student_8987,55,79
8988,Student_8988,88,82
8989,Student_8989,96,97
8990,Student_8990,80,88
8991,Student_8991,74,56
8992,Student_8992,94,72
8993,Student_8993,85,98
8994,Student_8994,97,59
8995,Student_8995,75,83
8996,Student_8996,76,89
8997,Student_8997,73,59
8998,Student_8998,83,57
8999,Student_8999,60,60
9000,Student_9000,92,98
9001,Student_9001,59,91
9002,Student_9002,94,67
9003,Student_9003,80,75
9004,Student_9004,55,99
9005,Student_9005,81,54
9006,Student_9006,94,95
9007,Student_9007,58,82
9008,Student_9008,60,50
9009,Student_9009,66,58
9010,Student_9010,91,88
9011,Student_9011,88,80
9012,Student_9012,80,53
9013,Student_9013,88,88
9014,Student_9014,56,73
9015,Student_9015,56,85
9016,Student_9016,56,51
9017,Student_9017,76,51
9018,Student_9018,90,79
9019,Student_9019,52,85
9020,Student_9020,97,99
9021,Student_9021,94,89
9022,Student_9022,63,98
9023,Student_9023,51,64
9024,Student_9024,55,52
9025,Student_9025,80,60
9026,Student_9026,64,59
9027,Student_9027,65,73
9028,Student_9028,76,67
9029,Student_9029,60,98
9030,Student_9030,79,59
9031,Student_9031,64,56
9032,Student_9032,85,60
9033,Student_9033,71,54
9034,Student_9034,99,89
9035,Student_9035,85,81
9036,Student_9036,71,82
9037,Student_9037,94,75
9038,Student_9038,56,80
9039,Student_9039,96,77
9040,Student_9040,98,94
9041,Student_9041,76,60
9042,Student_9042,61,61
9043,Student_9043,79,97
9044,Student_9044,95,65
9045,Student_9045,64,89
9046,Student_9046,88,84
9047,Student_9047,83,66
9048,Student_9048,96,70
9049,Student_9049,74,55
9050,Student_9050,67,71
9051,Student_9051,93,78
9052,Student_9052,77,90
9053,Student_9053,78,75
9054,Student_9054,97,86
9055,Student_9055,78,52
9056,Student_9056,73,99
9057,Student_9057,89,87
9058,Student_9058,84,69
9059,Student_9059,81,95
9060,Student_9060,77,93
9061,Student_9061,87,84
9062,Student_9062,82,57
9063,Student_9063,79,98
9064,Student_9064,76,94
9065,Student_9065,99,62
9066,Student_9066,83,66
9067,Student_9067,86,82
9068,Student_9068,87,89
9069,Student_9069,76,85
9070,Student_9070,62,67
9071,Student_9071,70,71
9072,Student_9072,52,96
9073,Student_9073,60,83
9074,Student_9074,89,90
9075,Student_9075,68,74
9076,Student_9076,77,50
9077,Student_9077,56,75
9078,Student_9078,57,65
9079,Student_9079,66,60
9080,Student_9080,51,73
9081,Student_9081,66,61
9082,Student_9082,89,71
9083,Student_9083,52,87
9084,Student_9084,63,93
9085,Student_9085,72,66
9086,Student_9086,100,88
9087,Student_9087,56,79
9088,Student_9088,65,70
9089,Student_9089,88,93
9090,Student_9090,54,76
9091,Student_9091,89,83
9092,Student_9092,91,79
9093,Student_9093,91,87
9094,Student_9094,90,74
9095,Student_9095,58,53
9096,Student_9096,68,68
9097,Student_9097,80,88
9098,Student_9098,66,77
9099,Student_9099,65,60
9100,Student_9100,88,74
9101,Student_9101,72,55
9102,Student_9102,64,77
9103,Student_9103,63,75
9104,Student_9104,93,66
9105,Student_9105,62,83
9106,Student_9106,70,89
9107,Student_9107,86,85
9108,Student_9108,60,57
9109,Student_9109,76,94
9110,Student_9110,56,64
9111,Student_9111,92,70
9112,Student_9112,94,75
9113,Student_9113,71,100
9114,Student_9114,64,94
9115,Student_9115,71,69
9116,Student_9116,86,83
9117,Student_9117,80,64
9118,Student_9118,70,62
9119,Student_9119,94,61
9120,Student_9120,55,60
9121,Student_9121,99,57
9122,Student_9122,94,80
9123,Student_9123,96,89
9124,Student_9124,52,57
9125,Student_9125,54,63
9126,Student_9126,77,56
9127,Student_9127,80,91
9128,Student_9128,75,99
9129,Student_9129,62,87
9130,Student_9130,85,62
9131,Student_9131,69,89
9132,Student_9132,71,51
9133,Student_9133,54,82
9134,Student_9134,86,81
9135,Student_9135,97,93
9136,Student_9136,70,100
9137,Student_9137,64,72
9138,Student_9138,84,59
9139,Student_9139,65,87
9140,Student_9140,58,64
9141,Student_9141,78,74
9142,Student_9142,53,66
9143,Student_9143,55,69
9144,Student_9144,71,69
9145,Student_9145,73,92
9146,Student_9146,94,59
9147,Student_9147,89,96
9148,Student_9148,84,66
9149,Student_9149,82,99
9150,Student_9150,87,93
9151,Student_9151,95,75
9152,Student_9152,100,69
9153,Student_9153,77,65
9154,Student_9154,65,86
9155,Student_9155,86,92
9156,Student_9156,81,70
9157,Student_9157,68,98
9158,Student_9158,90,90
9159,Student_9159,99,83
9160,Student_9160,82,64
9161,Student_9161,88,66
9162,Student_9162,80,76
9163,Student_9163,84,100
9164,Student_9164,80,86
9165,Student_9165,92,64
9166,Student_9166,51,74
9167,Student_9167,97,53
9168,Student_9168,50,76
9169,Student_9169,50,100
9170,Student_9170,83,75
9171,Student_9171,100,70
9172,Student_9172,96,55
9173,Student_9173,90,76
9174,Student_9174,73,83
9175,Student_9175,93,50
9176,Student_9176,93,94
9177,Student_9177,82,79
9178,Student_9178,62,50
9179,Student_9179,81,99
9180,Student_9180,100,74
9181,Student_9181,84,99
9182,Student_9182,52,85
9183,Student_9183,73,59
9184,Student_9184,64,98
9185,Student_9185,60,100
9186,Student_9186,69,65
9187,Student_9187,97,55
9188,Student_9188,79,84
9189,Student_9189,64,63
9190,Student_9190,79,57
9191,Student_9191,81,64
9192,Student_9192,95,69
9193,Student_9193,92,65
9194,Student_9194,81,55
9195,Student_9195,72,84
9196,Student_9196,81,76
9197,Student_9197,50,50
9198,Student_9198,95,55
9199,Student_9199,68,76
9200,Student_9200,71,95
9201,Student_9201,96,78
9202,Student_9202,95,68
9203,Student_9203,54,88
9204,Student_9204,75,70
9205,Student_9205,91,71
9206,Student_9206,80,100
9207,Student_9207,57,100
9208,Student_9208,98,55
9209,Student_9209,85,62
9210,Student_9210,87,96
9211,Student_9211,62,66
9212,Student_9212,100,89
9213,Student_9213,70,89
9214,Student_9214,59,98
9215,Student_9215,100,69
9216,Student_9216,67,75
9217,Student_9217,64,98
9218,Student_9218,67,62
9219,Student_9219,52,79
9220,Student_9220,69,80
9221,Student_9221,68,99
9222,Student_9222,62,53
9223,Student_9223,89,86
9224,Student_9224,80,92
9225,Student_9225,96,82
9226,Student_9226,80,63
9227,Student_9227,66,52
9228,Student_9228,92,77
9229,Student_9229,73,87
9230,Student_9230,78,69
9231,Student_9231,59,69
9232,Student_9232,98,90
9233,Student_9233,55,82
9234,Student_9234,71,83
9235,Student_9235,95,69
9236,Student_9236,62,95
9237,Student_9237,77,81
9238,Student_9238,94,69
9239,Student_9239,64,56
9240,Student_9240,81,69
9241,Student_9241,67,77
9242,Student_9242,64,55
9243,Student_9243,85,86
9244,Student_9244,75,100
9245,Student_9245,51,80
9246,Student_9246,77,65
9247,Student_9247,76,60
9248,Student_9248,71,95
9249,Student_9249,82,70
9250,Student_9250,74,56
9251,Student_9251,79,66
9252,Student_9252,96,67
9253,Student_9253,84,75
9254,Student_9254,51,70
9255,Student_9255,68,85
9256,Student_9256,74,89
9257,Student_9257,65,73
9258,Student_9258,71,57
9259,Student_9259,94,88
9260,Student_9260,99,51
9261,Student_9261,99,51
9262,Student_9262,99,81
9263,Student_9263,81,78
9264,Student_9264,62,78
9265,Student_9265,75,74
9266,Student_9266,81,51
9267,Student_9267,90,93
9268,Student_9268,53,55
9269,Student_9269,66,50
9270,Student_9270,100,89
9271,Student_9271,98,99
9272,Student_9272,59,86
9273,Student_9273,92,53
9274,Student_9274,69,96
9275,Student_9275,70,64
9276,Student_9276,67,59
9277,Student_9277,63,94
9278,Student_9278,75,89
9279,Student_9279,65,91
9280,Student_9280,82,55
9281,Student_9281,86,81
9282,Student_9282,65,96
9283,Student_9283,59,51
9284,Student_9284,72,86
9285,Student_9285,52,74
9286,Student_9286,94,75
9287,Student_9287,68,71
9288,Student_9288,92,85
9289,Student_9289,51,75
9290,Student_9290,67,98
9291,Student_9291,65,88
9292,Student_9292,52,66
9293,Student_9293,63,61
9294,Student_9294,95,99
9295,Student_9295,82,50
9296,Student_9296,62,60
9297,Student_9297,61,65
9298,Student_9298,53,74
9299,Student_9299,90,82
9300,Student_9300,53,79
9301,Student_9301,77,83
9302,Student_9302,95,86
9303,Student_9303,71,66
9304,Student_9304,72,78
9305,Student_9305,67,94
9306,Student_9306,97,51
9307,Student_9307,64,84
9308,Student_9308,78,95
9309,Student_9309,57,69
9310,Student_9310,55,66
9311,Student_9311,74,65
9312,Student_9312,96,78
9313,Student_9313,86,81
9314,Student_9314,60,68
9315,Student_9315,60,95
9316,Student_9316,64,100
9317,Student_9317,72,90
9318,Student_9318,92,63
9319,Student_9319,77,84
9320,Student_9320,70,94
9321,Student_9321,65,65
9322,Student_9322,64,97
9323,Student_9323,55,90
9324,Student_9324,64,58
9325,Student_9325,98,71
9326,Student_9326,55,84
9327,Student_9327,97,93
9328,Student_9328,100,93
9329,Student_9329,77,63
9330,Student_9330,83,63
9331,Student_9331,93,77
9332,Student_9332,72,81
9333,Student_9333,94,79
9334,Student_9334,52,75
9335,Student_9335,60,71
9336,Student_9336,89,82
9337,Student_9337,55,88
9338,Student_9338,62,60
9339,Student_9339,63,70
9340,Student_9340,95,69
9341,Student_9341,76,52
9342,Student_9342,90,57
9343,Student_9343,56,66
9344,Student_9344,87,59
9345,Student_9345,77,81
9346,Student_9346,71,94
9347,Student_9347,83,53
9348,Student_9348,87,55
9349,Student_9349,56,87
9350,Student_9350,93,69
9351,Student_9351,64,53
9352,Student_9352,51,92
9353,Student_9353,75,86
9354,Student_9354,92,65
9355,Student_9355,84,77
9356,Student_9356,59,85
9357,Student_9357,65,89
9358,Student_9358,73,57
9359,Student_9359,71,80
9360,Student_9360,82,99
9361,Student_9361,70,92
9362,Student_9362,63,61
9363,Student_9363,85,86
9364,Student_9364,54,55
9365,Student_9365,100,64
9366,Student_9366,88,100
9367,Student_9367,60,67
9368,Student_9368,56,97
9369,Student_9369,94,90
9370,Student_9370,97,70
9371,Student_9371,73,85
9372,Student_9372,74,98
9373,Student_9373,79,96
9374,Student_9374,69,91
9375,Student_9375,88,52
9376,Student_9376,50,70
9377,Student_9377,98,57
9378,Student_9378,55,71
9379,Student_9379,98,85
9380,Student_9380,68,76
9381,Student_9381,86,79
9382,Student_9382,100,62
9383,Student_9383,71,54
9384,Student_9384,66,74
9385,Student_9385,66,57
9386,Student_9386,80,67
9387,Student_9387,65,95
9388,Student_9388,62,83
9389,Student_9389,84,77
9390,Student_9390,92,100
9391,Student_9391,66,100
9392,Student_9392,96,52
9393,Student_9393,91,87
9394,Student_9394,86,75
9395,Student_9395,80,52
9396,Student_9396,61,62
9397,Student_9397,85,77
9398,Student_9398,78,53
9399,Student_9399,95,90
9400,Student_9400,56,72
9401,Student_9401,66,62
9402,Student_9402,92,73
9403,Student_9403,83,94
9404,Student_9404,60,60
9405,Student_9405,87,99
9406,Student_9406,59,100
9407,Student_9407,81,74
9408,Student_9408,99,89
9409,Student_9409,78,63
9410,Student_9410,85,83
9411,Student_9411,60,66
9412,Student_9412,94,61
9413,Student_9413,93,58
9414,Student_9414,96,97
9415,Student_9415,55,91
9416,Student_9416,63,63
9417,Student_9417,93,67
9418,Student_9418,80,73
9419,Student_9419,53,87
9420,Student_9420,83,70
9421,Student_9421,59,90
9422,Student_9422,70,86
9423,Student_9423,80,60
9424,Student_9424,100,56
9425,Student_9425,72,63
9426,Student_9426,53,81
